size	self.epochs	time_taken	cost
35575	1888	0:01:59.503182	-0.00879590244739013
35650	1892	0:01:59.913498	-0.007500603742384483
35725	1896	0:02:00.337371	-0.015208788045957869
35800	1900	0:02:00.751738	-0.009911499496510084
35875	1904	0:02:02.012681	-0.010722985050751041
35950	1908	0:02:02.434271	-0.009894064913363464
36025	1912	0:02:02.869896	-0.009020830133681641
36100	1916	0:02:03.298168	-0.003073165644287846
36175	1920	0:02:03.735075	-0.0052112781521653825
36250	1924	0:02:04.170035	-0.002338446865344463
36325	1928	0:02:04.588743	-0.004823137697923125
36400	1932	0:02:05.061494	-0.007519707779873282
36475	1936	0:02:05.523286	-0.006619984353592734
36550	1940	0:02:05.992436	-0.002673791971189913
36625	1944	0:02:06.449029	-0.0006475800932021071
36700	1948	0:02:06.911335	-0.006909879970016417
36775	1952	0:02:07.369709	-0.003884434251429855
36850	1956	0:02:07.821524	-0.004548607272516909
36925	1960	0:02:08.266199	-0.005990847297205991
37000	1964	0:02:08.710411	-0.00767130147177915
37075	1968	0:02:09.186344	-0.006579474852636535
37150	1972	0:02:09.641182	-0.009667356723572823
37225	1976	0:02:10.091477	-0.007616904681483424
37300	1980	0:02:10.567856	-0.008165856947304964
37375	1984	0:02:11.026494	-0.00978986194299493
37450	1988	0:02:11.477833	-0.0037136031667765503
37525	1992	0:02:11.937772	-0.008111830485839638
37600	1996	0:02:12.389779	-0.009056933291907087
37675	2000	0:02:12.851159	-0.009963658993044569
37750	2004	0:02:14.169684	-0.005956140638424377
37825	2008	0:02:14.634793	-0.00995373244042264
37900	2012	0:02:15.107207	-0.00622067641418462
37975	2016	0:02:15.566745	0.003202119590134267
38050	2020	0:02:16.031387	-0.002076649726644413
38125	2024	0:02:16.485711	-0.0073649933245262715
38200	2028	0:02:16.942322	-0.0031477986002470346
38275	2032	0:02:17.393546	-0.007654852910608489
38350	2036	0:02:17.841732	-0.007972957695920222
38425	2040	0:02:18.300475	-0.008265870487543455
38500	2044	0:02:18.761819	-0.008180165944099763
38575	2048	0:02:19.216455	-0.01027414881199832
38650	2052	0:02:19.667401	-0.011162671483691834
38725	2056	0:02:20.121185	-0.010864843494823109
38800	2060	0:02:20.578067	-0.0064159372558604206
38875	2064	0:02:21.041993	-0.0053631851722845125
38950	2068	0:02:21.520485	-0.008524562231463646
39025	2072	0:02:21.980874	-0.00749006734227086
39100	2076	0:02:22.445476	-0.006438841322544462
39175	2080	0:02:22.920650	-0.009844192442915501
39250	2084	0:02:23.388294	-0.007476162953925984
39325	2088	0:02:23.862355	-0.00794022111008906
39400	2092	0:02:24.322177	-0.004302753861468606
39475	2096	0:02:24.784605	-0.006638755987305608
39550	2100	0:02:25.253360	-0.0038835940384499557
39625	2104	0:02:26.608581	-0.007682818751321392
39700	2108	0:02:27.099732	-0.007015564986000872
39775	2112	0:02:27.577857	-0.005419294629710884
39850	2116	0:02:28.054624	-0.0015565921229952861
39925	2120	0:02:28.530056	-0.004562339588032078
40000	2124	0:02:29.013292	-0.0029934702569725056
40075	2128	0:02:29.489351	-0.010610881120123
40150	2132	0:02:29.998389	-0.008999972525741796
40225	2136	0:02:30.467745	-0.0075346863928698665
40300	2140	0:02:30.945974	-0.006972318583527344
40375	2144	0:02:31.419718	-0.00579826311898398
40450	2148	0:02:31.907897	-0.004853574008941396
40525	2152	0:02:32.394561	-0.006657306523736921
40600	2156	0:02:32.879326	-0.006324327970098437
40675	2160	0:02:33.372402	-0.008419303353749723
40750	2164	0:02:33.846951	-0.007274154879156939
40825	2168	0:02:34.344208	-0.005420133367876308
40900	2172	0:02:34.857740	-0.0043033138103968915
40975	2176	0:02:35.352106	-0.006996356203067688
41050	2180	0:02:35.847476	-0.003361043139456252
41125	2184	0:02:36.333957	-0.00402651069344849
41200	2188	0:02:36.821124	-0.004469653630042047
