size	self.epochs	time_taken	cost
38750	1280	0:01:35.469035	-0.0668614250047702
38900	1285	0:01:36.090442	-0.0697491102268798
39050	1290	0:01:36.711437	-0.06885891713168288
39200	1295	0:01:37.328855	-0.06559512689165037
39350	1300	0:01:37.960321	-0.06824959881300995
39500	1305	0:01:39.446656	-0.07072540409226198
39650	1310	0:01:40.083364	-0.06626259330540052
39800	1315	0:01:40.696014	-0.06788600962577665
39950	1320	0:01:41.322981	-0.06516791599099205
40100	1325	0:01:41.959540	-0.06397853106468011
40250	1330	0:01:42.596692	-0.06154919474108356
40400	1335	0:01:43.232892	-0.06685513059299142
40550	1340	0:01:43.873034	-0.05575116837960163
40700	1345	0:01:44.559573	-0.06712244054621802
40850	1350	0:01:45.201750	-0.06531350742226114
41000	1355	0:01:45.902098	-0.06312144220787129
41150	1360	0:01:46.550630	-0.06387429294313894
41300	1365	0:01:47.216944	-0.06403037522558283
41450	1370	0:01:47.939574	-0.06514588865223479
41600	1375	0:01:48.631064	-0.0671590289939218
41750	1380	0:01:49.342132	-0.06606910939568221
41900	1385	0:01:50.133474	-0.07592891466755913
42050	1390	0:01:50.906181	-0.0696802072601488
42200	1395	0:01:51.755787	-0.07156465089750642
42350	1400	0:01:52.560445	-0.06995396896163375
42500	1405	0:01:54.545924	-0.06598903631504276
42650	1410	0:01:55.368817	-0.06696025166949914
42800	1415	0:01:56.193294	-0.0661771534618063
42950	1420	0:01:56.983574	-0.06408302188987737
43100	1425	0:01:57.815389	-0.061180747941570364
43250	1430	0:01:58.599520	-0.06092267378787324
43400	1435	0:01:59.393019	-0.057615388511493684
43550	1440	0:02:00.124612	-0.06285213812023999
43700	1445	0:02:00.838893	-0.06444808864336352
43850	1450	0:02:01.549191	-0.06522642422956583
44000	1455	0:02:02.257182	-0.060229006394690324
44150	1460	0:02:02.972596	-0.06699406695403085
44300	1465	0:02:03.707170	-0.06706015621883879
44450	1470	0:02:04.454608	-0.06546842394851594
44600	1475	0:02:05.189482	-0.061381361168004675
44750	1480	0:02:06.009112	-0.06305247877002015
44900	1485	0:02:06.765486	-0.06474650818615296
45050	1490	0:02:07.560583	-0.06416239222715911
45200	1495	0:02:08.293361	-0.06602841747825966
45350	1500	0:02:09.018944	-0.06280770982068558
45500	1505	0:02:10.717017	-0.06681843480379947
45650	1510	0:02:11.441246	-0.06481459076667435
45800	1515	0:02:12.183924	-0.0622815191776868
45950	1520	0:02:12.927321	-0.06689212455758885
46100	1525	0:02:13.674151	-0.06334011179748025
46250	1530	0:02:14.446787	-0.06367020652946619
46400	1535	0:02:15.247895	-0.059513347014078594
46550	1540	0:02:16.022396	-0.060133406359963365
46700	1545	0:02:16.799389	-0.0589402932405595
46850	1550	0:02:17.594764	-0.05921499526596641
47000	1555	0:02:18.373276	-0.062369373877192553
47150	1560	0:02:19.122642	-0.06346512716137971
47300	1565	0:02:19.932762	-0.062146139892283875
47450	1570	0:02:20.720626	-0.06619427379839185
47600	1575	0:02:21.505980	-0.06341586516902979
47750	1580	0:02:22.282507	-0.061216390878736926
47900	1585	0:02:23.029250	-0.06414816387456446
48050	1590	0:02:23.792842	-0.05994099319924628
48200	1595	0:02:24.563243	-0.0642553466487583
48350	1600	0:02:25.368540	-0.0580073740361926
48500	1605	0:02:27.263730	-0.06256354865349452
48650	1610	0:02:28.032498	-0.05732873519423201
48800	1615	0:02:28.810925	-0.06113899893284846
48950	1620	0:02:29.593992	-0.057554712509354705
49100	1625	0:02:30.418968	-0.06097443980100834
49250	1630	0:02:31.225699	-0.06484983754364561
49400	1635	0:02:32.022437	-0.06104959100045724
49550	1640	0:02:32.868594	-0.05831098503684613
49700	1645	0:02:33.685381	-0.06267776684065572
49850	1650	0:02:34.528462	-0.06039258071922636
50000	1655	0:02:35.334483	-0.057707107557809896
50150	1660	0:02:36.163097	-0.058575868619517545
50300	1665	0:02:36.997006	-0.058355111679542424
50450	1670	0:02:37.830546	-0.05516148101553848
50600	1675	0:02:38.636933	-0.05765398228699801
50750	1680	0:02:39.444072	-0.05926371002610148
50900	1685	0:02:40.261949	-0.05867197183547484
51050	1690	0:02:41.066983	-0.0599535700949519
51200	1695	0:02:41.858968	-0.06022508684669202
51350	1700	0:02:42.671961	-0.060341491716880004
51500	1705	0:02:44.555361	-0.05911674907251323
51650	1710	0:02:45.359489	-0.06373983509594607
51800	1715	0:02:46.187870	-0.05737093443681892
51950	1720	0:02:47.006348	-0.06164067429274068
52100	1725	0:02:47.805928	-0.056542893868604706
52250	1730	0:02:48.661049	-0.059175980573841415
52400	1735	0:02:49.473968	-0.06085788158862263
52550	1740	0:02:50.302268	-0.06157710422075226
52700	1745	0:02:51.135907	-0.057695162929283
52850	1750	0:02:51.975199	-0.06566665276732073
53000	1755	0:02:52.812094	-0.060454550167474363
53150	1760	0:02:53.636093	-0.06448317213133216
53300	1765	0:02:54.460885	-0.06317323902669199
53450	1770	0:02:55.304803	-0.06334519003859788
53600	1775	0:02:56.158024	-0.06211221023615268
53750	1780	0:02:57.009238	-0.0583885739287921
53900	1785	0:02:57.857452	-0.059829204086422616
54050	1790	0:02:58.718587	-0.056442582342438354
54200	1795	0:02:59.553468	-0.06230707618718811
54350	1800	0:03:00.412441	-0.06361892415548524
54500	1805	0:03:02.390115	-0.0610858053990052
54650	1810	0:03:03.258110	-0.06098587921545961
54800	1815	0:03:04.136687	-0.0636814123551973
54950	1820	0:03:04.996418	-0.05956916437226928
55100	1825	0:03:05.865060	-0.06511459646408481
55250	1830	0:03:06.763052	-0.06291026168279829
55400	1835	0:03:07.656029	-0.05755258521593778
55550	1840	0:03:08.522024	-0.059619020838034005
55700	1845	0:03:09.415574	-0.06080919245736075
55850	1850	0:03:10.342236	-0.06458702644146459
56000	1855	0:03:11.530230	-0.061690530646088475
56150	1860	0:03:12.443867	-0.0590546133557589
56300	1865	0:03:13.343805	-0.06187751891515391
56450	1870	0:03:14.267924	-0.061620297874050524
56600	1875	0:03:15.278485	-0.06033333936390002
56750	1880	0:03:16.243244	-0.06378145825675004
56900	1885	0:03:17.162102	-0.06066658784744092
57050	1890	0:03:18.087574	-0.06329148073654982
57200	1895	0:03:19.015844	-0.06208175753558178
57350	1900	0:03:19.912609	-0.06111849551722601
57500	1905	0:03:22.408270	-0.060950941669086975
57650	1910	0:03:23.342729	-0.05732747352547329
57800	1915	0:03:24.287304	-0.05860767449576087
57950	1920	0:03:25.256954	-0.060906283585075036
58100	1925	0:03:26.254344	-0.06449209060542015
58250	1930	0:03:27.177672	-0.060161520967447306
58400	1935	0:03:28.111803	-0.06165653096253562
58550	1940	0:03:29.039050	-0.056692500431667577
58700	1945	0:03:29.971168	-0.06380563133121654
58850	1950	0:03:30.881659	-0.057332447242404404
59000	1955	0:03:31.820551	-0.05929144745097035
59150	1960	0:03:32.784332	-0.05898500552989275
59300	1965	0:03:33.779725	-0.0596566838776382
59450	1970	0:03:34.948197	-0.0585767167848129
59600	1975	0:03:35.967018	-0.0587181520880691
59750	1980	0:03:36.925809	-0.05492816881176195
59900	1985	0:03:37.870346	-0.05521683870142397
60050	1990	0:03:38.875604	-0.053354114127732694
60200	1995	0:03:39.866225	-0.05682978915134799
60350	2000	0:03:40.837465	-0.05561722866163617
